eeid,project_id,skill_match,tenure_score,availability_score,weighted_score,outcome_label
E04491,PRJ-002,0.0,1.0,1.0,0.5,1
E01076,PRJ-002,0.0,0.9,0.5,0.37,1
E01076,PRJ-011,0.0,0.9,0.5,0.37,1
E01076,PRJ-010,0.3333,0.9,0.5,0.5367,0
E01076,PRJ-019,0.3333,0.9,0.5,0.5367,1
E04131,PRJ-018,0.0,0.8,0.0,0.24,0
E04131,PRJ-020,0.3333,0.8,0.0,0.4067,1
E04131,PRJ-012,0.25,0.8,0.0,0.365,0
E04131,PRJ-015,0.25,0.8,0.0,0.365,1
E02843,PRJ-017,0.3333,1.0,1.0,0.6667,1
E02843,PRJ-010,0.0,1.0,1.0,0.5,0
E02843,PRJ-018,0.0,1.0,1.0,0.5,0
E02843,PRJ-006,0.0,1.0,1.0,0.5,0
E03758,PRJ-001,0.0,0.5,0.0,0.15,0
E03758,PRJ-008,0.3333,0.5,0.0,0.3167,1
E03758,PRJ-002,0.0,0.5,0.0,0.15,0
E03758,PRJ-019,0.0,0.5,0.0,0.15,0
E02063,PRJ-019,0.3333,0.5,0.5,0.4167,1
E02063,PRJ-013,0.0,0.5,0.5,0.25,0
E02063,PRJ-016,0.0,0.5,0.5,0.25,0
E02063,PRJ-009,0.0,0.5,0.5,0.25,1
E00638,PRJ-014,0.0,1.0,0.5,0.4,0
E00638,PRJ-005,0.0,1.0,0.5,0.4,0
E00638,PRJ-015,0.0,1.0,0.5,0.4,1
E00638,PRJ-019,0.0,1.0,0.5,0.4,0
E03571,PRJ-018,0.0,0.5,1.0,0.35,0
E03571,PRJ-005,0.0,0.5,1.0,0.35,0
E03571,PRJ-001,0.0,0.5,1.0,0.35,0
E03571,PRJ-011,0.0,0.5,1.0,0.35,0
E01820,PRJ-003,0.0,0.7,1.0,0.41,0
E01820,PRJ-019,0.3333,0.7,1.0,0.5767,1
E01820,PRJ-013,0.0,0.7,1.0,0.41,0
E01820,PRJ-011,0.0,0.7,1.0,0.41,0
E01712,PRJ-017,0.0,1.0,1.0,0.5,1
E01712,PRJ-018,0.0,1.0,1.0,0.5,0
E01712,PRJ-012,0.0,1.0,1.0,0.5,1
E01712,PRJ-016,0.0,1.0,1.0,0.5,1
E00184,PRJ-014,0.6667,1.0,1.0,0.8333,1
E00184,PRJ-007,0.0,1.0,1.0,0.5,1
E00184,PRJ-008,0.3333,1.0,1.0,0.6667,0
E00184,PRJ-018,0.0,1.0,1.0,0.5,0
E02706,PRJ-013,0.0,1.0,0.5,0.4,0
E02706,PRJ-010,0.3333,1.0,0.5,0.5667,1
E02706,PRJ-006,0.0,1.0,0.5,0.4,0
E02706,PRJ-016,0.0,1.0,0.5,0.4,0
E02899,PRJ-001,0.25,1.0,0.0,0.425,0
E02899,PRJ-016,0.0,1.0,0.0,0.3,1
E02899,PRJ-006,0.0,1.0,0.0,0.3,1
E02899,PRJ-008,0.0,1.0,0.0,0.3,0
E02478,PRJ-004,0.0,1.0,0.0,0.3,0
E02478,PRJ-011,0.0,1.0,0.0,0.3,1
E02478,PRJ-019,0.0,1.0,0.0,0.3,1
E02478,PRJ-018,0.0,1.0,0.0,0.3,0
E04170,PRJ-011,0.0,0.6,0.0,0.18,0
E04170,PRJ-008,0.0,0.6,0.0,0.18,0
E04170,PRJ-017,0.0,0.6,0.0,0.18,1
E04170,PRJ-004,0.0,0.6,0.0,0.18,0
E00929,PRJ-018,0.5,0.6,0.0,0.43,0
E00929,PRJ-012,0.0,0.6,0.0,0.18,1
E00929,PRJ-003,0.5,0.6,0.0,0.43,0
E00929,PRJ-013,0.0,0.6,0.0,0.18,0
E00530,PRJ-019,0.3333,1.0,0.5,0.5667,0
E00530,PRJ-002,0.0,1.0,0.5,0.4,1
E00530,PRJ-008,0.0,1.0,0.5,0.4,1
E00530,PRJ-017,0.3333,1.0,0.5,0.5667,1
E03824,PRJ-015,0.0,1.0,1.0,0.5,1
E03824,PRJ-020,0.3333,1.0,1.0,0.6667,1
E03824,PRJ-008,0.0,1.0,1.0,0.5,1
E03824,PRJ-006,0.25,1.0,1.0,0.625,0
E02492,PRJ-014,0.0,1.0,0.5,0.4,0
E02492,PRJ-018,0.0,1.0,0.5,0.4,0
E02492,PRJ-007,0.0,1.0,0.5,0.4,1
E02492,PRJ-003,0.0,1.0,0.5,0.4,1
E01733,PRJ-014,0.0,1.0,0.5,0.4,0
E01733,PRJ-019,0.3333,1.0,0.5,0.5667,1
E01733,PRJ-010,0.0,1.0,0.5,0.4,0
E01733,PRJ-020,0.0,1.0,0.5,0.4,0
E02857,PRJ-006,0.25,1.0,0.0,0.425,1
E02857,PRJ-001,0.25,1.0,0.0,0.425,1
E02857,PRJ-019,0.3333,1.0,0.0,0.4667,0
E02857,PRJ-012,0.25,1.0,0.0,0.425,0
E04938,PRJ-008,0.3333,1.0,1.0,0.6667,1
E04938,PRJ-004,0.0,1.0,1.0,0.5,1
E04938,PRJ-020,0.0,1.0,1.0,0.5,1
E04938,PRJ-018,0.0,1.0,1.0,0.5,1
E04952,PRJ-006,0.25,1.0,1.0,0.625,1
E04952,PRJ-011,0.0,1.0,1.0,0.5,1
E04952,PRJ-013,0.0,1.0,1.0,0.5,0
E04952,PRJ-015,0.0,1.0,1.0,0.5,0
E02420,PRJ-012,0.0,0.9,0.0,0.27,0
E02420,PRJ-005,0.0,0.9,0.0,0.27,0
E02420,PRJ-003,0.0,0.9,0.0,0.27,0
E02420,PRJ-014,0.0,0.9,0.0,0.27,0
E01639,PRJ-020,0.0,0.5,0.0,0.15,0
E01639,PRJ-018,0.25,0.5,0.0,0.275,1
E01639,PRJ-006,0.0,0.5,0.0,0.15,0
E01639,PRJ-011,0.3333,0.5,0.0,0.3167,0
E03947,PRJ-016,0.0,0.8,0.0,0.24,0
E03947,PRJ-014,0.0,0.8,0.0,0.24,1
E03947,PRJ-018,0.0,0.8,0.0,0.24,0
E03947,PRJ-005,0.0,0.8,0.0,0.24,0
E04535,PRJ-015,0.0,1.0,0.5,0.4,1
E04535,PRJ-001,0.0,1.0,0.5,0.4,0
E04535,PRJ-013,0.0,1.0,0.5,0.4,0
E04535,PRJ-003,0.5,1.0,0.5,0.65,1
E00380,PRJ-011,0.3333,1.0,0.5,0.5667,0
E00380,PRJ-007,0.0,1.0,0.5,0.4,1
E00380,PRJ-012,0.0,1.0,0.5,0.4,0
E00380,PRJ-019,0.0,1.0,0.5,0.4,1
E01432,PRJ-002,0.0,1.0,1.0,0.5,0
E01432,PRJ-010,0.0,1.0,1.0,0.5,0
E01432,PRJ-001,0.0,1.0,1.0,0.5,0
E01432,PRJ-004,0.0,1.0,1.0,0.5,1
E02628,PRJ-020,0.3333,1.0,0.5,0.5667,1
E02628,PRJ-015,0.0,1.0,0.5,0.4,1
E02628,PRJ-005,0.0,1.0,0.5,0.4,0
E02628,PRJ-002,0.0,1.0,0.5,0.4,0
E03578,PRJ-010,0.3333,0.8,1.0,0.6067,1
E03578,PRJ-011,0.3333,0.8,1.0,0.6067,0
E03578,PRJ-012,0.0,0.8,1.0,0.44,1
E03578,PRJ-001,0.0,0.8,1.0,0.44,0
E03563,PRJ-003,0.25,0.6,1.0,0.505,0
E03563,PRJ-004,0.0,0.6,1.0,0.38,0
E03563,PRJ-009,0.25,0.6,1.0,0.505,1
E03563,PRJ-001,0.0,0.6,1.0,0.38,0
E02781,PRJ-020,0.0,1.0,0.0,0.3,0
E02781,PRJ-001,0.0,1.0,0.0,0.3,0
E02781,PRJ-017,0.6667,1.0,0.0,0.6333,0
E02781,PRJ-014,0.0,1.0,0.0,0.3,1
E04739,PRJ-006,0.0,1.0,0.5,0.4,0
E04739,PRJ-008,0.3333,1.0,0.5,0.5667,1
E04739,PRJ-019,0.0,1.0,0.5,0.4,0
E04739,PRJ-020,0.0,1.0,0.5,0.4,0
E02665,PRJ-010,0.0,0.7,0.0,0.21,0
E02665,PRJ-017,0.0,0.7,0.0,0.21,0
E02665,PRJ-001,0.0,0.7,0.0,0.21,0
E02665,PRJ-007,0.25,0.7,0.0,0.335,0
E04132,PRJ-019,0.0,1.0,0.5,0.4,1
E04132,PRJ-008,0.0,1.0,0.5,0.4,1
E04132,PRJ-014,0.0,1.0,0.5,0.4,0
E04132,PRJ-013,0.6667,1.0,0.5,0.7333,1
E00276,PRJ-007,0.5,0.8,1.0,0.69,1
E00276,PRJ-002,0.5,0.8,1.0,0.69,1
E00276,PRJ-005,0.25,0.8,1.0,0.565,1
E00276,PRJ-017,0.0,0.8,1.0,0.44,0
E04277,PRJ-006,0.0,1.0,0.0,0.3,0
E04277,PRJ-015,0.0,1.0,0.0,0.3,1
E04277,PRJ-009,0.0,1.0,0.0,0.3,0
E04277,PRJ-017,0.0,1.0,0.0,0.3,1
E03890,PRJ-018,0.0,0.9,0.0,0.27,0
E03890,PRJ-012,0.0,0.9,0.0,0.27,0
E03890,PRJ-001,0.0,0.9,0.0,0.27,1
E03890,PRJ-005,0.0,0.9,0.0,0.27,0
E02012,PRJ-012,0.25,1.0,1.0,0.625,1
E02012,PRJ-013,0.0,1.0,1.0,0.5,1
E02012,PRJ-007,0.0,1.0,1.0,0.5,1
E02012,PRJ-016,0.0,1.0,1.0,0.5,1
E02881,PRJ-010,0.3333,1.0,0.5,0.5667,1
E02881,PRJ-016,0.0,1.0,0.5,0.4,0
E02881,PRJ-001,0.0,1.0,0.5,0.4,0
E02881,PRJ-008,0.3333,1.0,0.5,0.5667,1
E03750,PRJ-004,0.25,0.8,0.0,0.365,0
E03750,PRJ-001,0.25,0.8,0.0,0.365,0
E03750,PRJ-011,0.3333,0.8,0.0,0.4067,1
E03750,PRJ-006,0.25,0.8,0.0,0.365,0
E00605,PRJ-010,0.0,1.0,0.0,0.3,0
E00605,PRJ-003,0.0,1.0,0.0,0.3,0
E00605,PRJ-004,0.0,1.0,0.0,0.3,1
E00605,PRJ-006,0.0,1.0,0.0,0.3,0
E04641,PRJ-013,0.0,0.8,0.0,0.24,1
E04641,PRJ-019,0.0,0.8,0.0,0.24,0
E04641,PRJ-004,0.0,0.8,0.0,0.24,0
E04641,PRJ-014,0.0,0.8,0.0,0.24,0
E01019,PRJ-005,0.0,1.0,1.0,0.5,1
E01019,PRJ-017,0.3333,1.0,1.0,0.6667,1
E01019,PRJ-007,0.0,1.0,1.0,0.5,0
E01019,PRJ-016,0.0,1.0,1.0,0.5,0
E01519,PRJ-003,0.5,1.0,0.0,0.55,1
E01519,PRJ-008,0.0,1.0,0.0,0.3,0
E01519,PRJ-020,0.0,1.0,0.0,0.3,0
E01519,PRJ-017,0.0,1.0,0.0,0.3,0
E03694,PRJ-014,1.0,0.8,0.0,0.74,1
E03694,PRJ-017,0.6667,0.8,0.0,0.5733,0
E03694,PRJ-011,0.6667,0.8,0.0,0.5733,1
E03694,PRJ-012,0.0,0.8,0.0,0.24,0
E01123,PRJ-002,0.0,0.5,1.0,0.35,0
E01123,PRJ-010,0.3333,0.5,1.0,0.5167,1
E01123,PRJ-007,0.0,0.5,1.0,0.35,1
E01123,PRJ-018,0.0,0.5,1.0,0.35,0
E01366,PRJ-014,0.3333,0.7,0.0,0.3767,0
E01366,PRJ-009,0.0,0.7,0.0,0.21,0
E01366,PRJ-010,0.3333,0.7,0.0,0.3767,1
E01366,PRJ-020,0.0,0.7,0.0,0.21,1
E04005,PRJ-016,0.25,0.7,0.0,0.335,1
E04005,PRJ-006,0.0,0.7,0.0,0.21,0
E04005,PRJ-018,0.0,0.7,0.0,0.21,0
E04005,PRJ-010,0.0,0.7,0.0,0.21,1
E02770,PRJ-011,0.0,1.0,0.5,0.4,0
E02770,PRJ-013,0.0,1.0,0.5,0.4,1
E02770,PRJ-005,0.0,1.0,0.5,0.4,0
E02770,PRJ-015,0.0,1.0,0.5,0.4,1
E04018,PRJ-001,0.0,0.9,0.5,0.37,1
E04018,PRJ-005,0.0,0.9,0.5,0.37,1
E04018,PRJ-019,0.0,0.9,0.5,0.37,0
E04018,PRJ-007,0.25,0.9,0.5,0.495,1
E01591,PRJ-019,0.0,1.0,0.0,0.3,0
E01591,PRJ-008,0.0,1.0,0.0,0.3,0
E01591,PRJ-011,0.0,1.0,0.0,0.3,0
E01591,PRJ-002,0.0,1.0,0.0,0.3,0
E04940,PRJ-013,0.0,0.8,0.0,0.24,0
E04940,PRJ-017,0.0,0.8,0.0,0.24,1
E04940,PRJ-012,0.0,0.8,0.0,0.24,0
E04940,PRJ-007,0.0,0.8,0.0,0.24,1
E03465,PRJ-003,0.0,1.0,0.5,0.4,0
E03465,PRJ-014,0.0,1.0,0.5,0.4,0
E03465,PRJ-017,0.0,1.0,0.5,0.4,0
E03465,PRJ-009,0.0,1.0,0.5,0.4,0
E03870,PRJ-009,0.0,0.6,1.0,0.38,0
E03870,PRJ-005,0.0,0.6,1.0,0.38,0
E03870,PRJ-016,0.0,0.6,1.0,0.38,0
E03870,PRJ-019,0.0,0.6,1.0,0.38,0
E01927,PRJ-004,0.0,1.0,1.0,0.5,0
E01927,PRJ-013,0.0,1.0,1.0,0.5,0
E01927,PRJ-009,0.0,1.0,1.0,0.5,0
E01927,PRJ-008,0.0,1.0,1.0,0.5,1
E03064,PRJ-008,0.3333,0.6,1.0,0.5467,1
E03064,PRJ-005,0.0,0.6,1.0,0.38,0
E03064,PRJ-017,0.0,0.6,1.0,0.38,0
E03064,PRJ-015,0.0,0.6,1.0,0.38,1
E01883,PRJ-011,0.3333,0.7,1.0,0.5767,1
E01883,PRJ-015,0.0,0.7,1.0,0.41,0
E01883,PRJ-003,0.25,0.7,1.0,0.535,1
E01883,PRJ-008,0.3333,0.7,1.0,0.5767,0
E03984,PRJ-015,0.0,0.5,0.0,0.15,0
E03984,PRJ-006,0.0,0.5,0.0,0.15,1
E03984,PRJ-004,0.0,0.5,0.0,0.15,1
E03984,PRJ-011,0.0,0.5,0.0,0.15,0
E00446,PRJ-004,0.0,0.7,0.5,0.31,0
E00446,PRJ-003,0.0,0.7,0.5,0.31,1
E00446,PRJ-019,0.0,0.7,0.5,0.31,0
E00446,PRJ-014,0.3333,0.7,0.5,0.4767,0
E02825,PRJ-017,0.0,1.0,0.0,0.3,0
E02825,PRJ-012,0.0,1.0,0.0,0.3,0
E02825,PRJ-004,0.0,1.0,0.0,0.3,1
E02825,PRJ-002,0.0,1.0,0.0,0.3,0
E04174,PRJ-003,0.75,0.7,1.0,0.785,1
E04174,PRJ-004,0.0,0.7,1.0,0.41,0
E04174,PRJ-013,0.0,0.7,1.0,0.41,1
E04174,PRJ-019,0.0,0.7,1.0,0.41,0
E01899,PRJ-016,0.0,1.0,1.0,0.5,1
E01899,PRJ-008,0.3333,1.0,1.0,0.6667,1
E01899,PRJ-020,0.0,1.0,1.0,0.5,0
E01899,PRJ-004,0.0,1.0,1.0,0.5,1
E02562,PRJ-006,0.0,1.0,1.0,0.5,0
E02562,PRJ-009,0.25,1.0,1.0,0.625,0
E02562,PRJ-019,0.0,1.0,1.0,0.5,1
E02562,PRJ-007,0.0,1.0,1.0,0.5,0
E01006,PRJ-020,0.0,0.5,1.0,0.35,1
E01006,PRJ-014,0.0,0.5,1.0,0.35,1
E01006,PRJ-017,0.0,0.5,1.0,0.35,0
E01006,PRJ-018,0.0,0.5,1.0,0.35,0
E02903,PRJ-013,0.0,0.5,1.0,0.35,0
E02903,PRJ-012,0.0,0.5,1.0,0.35,0
E02903,PRJ-016,0.25,0.5,1.0,0.475,0
E02903,PRJ-002,0.0,0.5,1.0,0.35,0
E03642,PRJ-014,0.0,1.0,1.0,0.5,1
E03642,PRJ-006,0.0,1.0,1.0,0.5,0
E03642,PRJ-002,0.0,1.0,1.0,0.5,0
E03642,PRJ-011,0.0,1.0,1.0,0.5,0
E02884,PRJ-003,0.0,1.0,0.0,0.3,0
E02884,PRJ-010,0.0,1.0,0.0,0.3,0
E02884,PRJ-004,0.0,1.0,0.0,0.3,1
E02884,PRJ-009,0.25,1.0,0.0,0.425,1
E00701,PRJ-010,0.0,0.7,0.0,0.21,1
E00701,PRJ-012,0.0,0.7,0.0,0.21,0
E00701,PRJ-008,0.0,0.7,0.0,0.21,0
E00701,PRJ-020,0.0,0.7,0.0,0.21,0
E04720,PRJ-006,0.0,0.5,0.0,0.15,0
E04720,PRJ-013,0.0,0.5,0.0,0.15,0
E04720,PRJ-012,0.25,0.5,0.0,0.275,1
E04720,PRJ-008,0.0,0.5,0.0,0.15,0
E01985,PRJ-019,0.0,1.0,1.0,0.5,1
E01985,PRJ-016,0.0,1.0,1.0,0.5,1
E01985,PRJ-020,0.0,1.0,1.0,0.5,1
E01985,PRJ-014,0.3333,1.0,1.0,0.6667,1
E03273,PRJ-007,0.0,1.0,0.5,0.4,1
E03273,PRJ-003,0.0,1.0,0.5,0.4,1
E03273,PRJ-001,0.0,1.0,0.5,0.4,0
E03273,PRJ-017,0.0,1.0,0.5,0.4,1
E02415,PRJ-020,0.0,1.0,1.0,0.5,1
E02415,PRJ-017,0.0,1.0,1.0,0.5,1
E02415,PRJ-002,0.25,1.0,1.0,0.625,1
E02415,PRJ-018,0.0,1.0,1.0,0.5,0
E02877,PRJ-007,0.25,1.0,1.0,0.625,1
E02877,PRJ-003,0.0,1.0,1.0,0.5,1
E02877,PRJ-009,0.25,1.0,1.0,0.625,1
E02877,PRJ-015,0.25,1.0,1.0,0.625,0
E00091,PRJ-020,0.0,1.0,1.0,0.5,1
E00091,PRJ-015,0.0,1.0,1.0,0.5,1
E00091,PRJ-004,0.0,1.0,1.0,0.5,1
E00091,PRJ-011,0.3333,1.0,1.0,0.6667,0
E02563,PRJ-004,0.0,0.6,1.0,0.38,1
E02563,PRJ-003,0.25,0.6,1.0,0.505,0
E02563,PRJ-018,0.0,0.6,1.0,0.38,1
E02563,PRJ-013,0.0,0.6,1.0,0.38,0
E04221,PRJ-016,0.0,1.0,1.0,0.5,0
E04221,PRJ-018,0.25,1.0,1.0,0.625,1
E04221,PRJ-011,0.6667,1.0,1.0,0.8333,1
E04221,PRJ-009,0.0,1.0,1.0,0.5,1
E04887,PRJ-016,0.0,0.8,0.5,0.34,1
E04887,PRJ-012,0.0,0.8,0.5,0.34,0
E04887,PRJ-013,0.0,0.8,0.5,0.34,1
E04887,PRJ-003,0.0,0.8,0.5,0.34,1
E03170,PRJ-011,0.0,0.9,0.5,0.37,0
E03170,PRJ-002,0.0,0.9,0.5,0.37,1
E03170,PRJ-014,0.0,0.9,0.5,0.37,0
E03170,PRJ-016,0.0,0.9,0.5,0.37,1
E01636,PRJ-017,0.0,1.0,0.0,0.3,1
E01636,PRJ-015,0.0,1.0,0.0,0.3,1
E01636,PRJ-016,0.0,1.0,0.0,0.3,0
E01636,PRJ-005,0.0,1.0,0.0,0.3,0
E01387,PRJ-006,0.0,0.8,1.0,0.44,1
E01387,PRJ-016,0.0,0.8,1.0,0.44,0
E01387,PRJ-008,0.0,0.8,1.0,0.44,0
E01387,PRJ-010,0.0,0.8,1.0,0.44,0
E01363,PRJ-008,0.0,1.0,1.0,0.5,0
E01363,PRJ-009,0.25,1.0,1.0,0.625,1
E01363,PRJ-001,0.25,1.0,1.0,0.625,1
E01363,PRJ-014,0.3333,1.0,1.0,0.6667,1
E02249,PRJ-002,0.0,0.6,0.0,0.18,0
E02249,PRJ-012,0.0,0.6,0.0,0.18,0
E02249,PRJ-003,0.0,0.6,0.0,0.18,0
E02249,PRJ-005,0.0,0.6,0.0,0.18,0
E02987,PRJ-011,0.3333,0.9,0.5,0.5367,1
E02987,PRJ-009,0.0,0.9,0.5,0.37,0
E02987,PRJ-017,0.0,0.9,0.5,0.37,1
E02987,PRJ-007,0.0,0.9,0.5,0.37,1
E03655,PRJ-002,0.0,0.6,1.0,0.38,0
E03655,PRJ-008,0.3333,0.6,1.0,0.5467,1
E03655,PRJ-003,0.0,0.6,1.0,0.38,1
E03655,PRJ-007,0.0,0.6,1.0,0.38,1
E04048,PRJ-018,0.25,1.0,0.5,0.525,1
E04048,PRJ-019,0.0,1.0,0.5,0.4,1
E04048,PRJ-003,0.75,1.0,0.5,0.775,1
E04048,PRJ-016,0.0,1.0,0.5,0.4,1
E03626,PRJ-018,0.25,0.9,1.0,0.595,1
E03626,PRJ-017,0.0,0.9,1.0,0.47,0
E03626,PRJ-019,0.0,0.9,1.0,0.47,1
E03626,PRJ-006,0.0,0.9,1.0,0.47,1
E03694,PRJ-018,0.5,0.9,1.0,0.72,0
E03694,PRJ-006,0.0,0.9,1.0,0.47,1
E03694,PRJ-011,0.6667,0.9,1.0,0.8033,1
E03694,PRJ-003,0.5,0.9,1.0,0.72,1
E02920,PRJ-003,0.0,0.5,1.0,0.35,1
E02920,PRJ-019,0.3333,0.5,1.0,0.5167,1
E02920,PRJ-006,0.0,0.5,1.0,0.35,0
E02920,PRJ-012,0.0,0.5,1.0,0.35,0
E03220,PRJ-017,0.0,0.8,0.5,0.34,0
E03220,PRJ-016,0.0,0.8,0.5,0.34,1
E03220,PRJ-005,0.0,0.8,0.5,0.34,1
E03220,PRJ-007,0.25,0.8,0.5,0.465,0
E01347,PRJ-002,0.25,0.5,1.0,0.475,0
E01347,PRJ-018,0.0,0.5,1.0,0.35,0
E01347,PRJ-005,0.0,0.5,1.0,0.35,0
E01347,PRJ-009,0.0,0.5,1.0,0.35,1
E03968,PRJ-017,0.0,0.5,0.0,0.15,0
E03968,PRJ-007,0.25,0.5,0.0,0.275,0
E03968,PRJ-005,0.0,0.5,0.0,0.15,0
E03968,PRJ-012,0.0,0.5,0.0,0.15,1
E04299,PRJ-018,0.0,1.0,0.5,0.4,0
E04299,PRJ-020,0.3333,1.0,0.5,0.5667,1
E04299,PRJ-004,0.25,1.0,0.5,0.525,1
E04299,PRJ-009,0.0,1.0,0.5,0.4,0
E01150,PRJ-014,0.0,0.6,0.0,0.18,1
E01150,PRJ-020,0.0,0.6,0.0,0.18,1
E01150,PRJ-003,0.0,0.6,0.0,0.18,0
E01150,PRJ-010,0.0,0.6,0.0,0.18,0
E03774,PRJ-008,0.3333,1.0,0.0,0.4667,0
E03774,PRJ-006,0.0,1.0,0.0,0.3,0
E03774,PRJ-015,0.0,1.0,0.0,0.3,0
E03774,PRJ-005,0.0,1.0,0.0,0.3,0
E01638,PRJ-018,0.75,1.0,0.5,0.775,1
E01638,PRJ-015,0.0,1.0,0.5,0.4,1
E01638,PRJ-003,0.75,1.0,0.5,0.775,0
E01638,PRJ-012,0.0,1.0,0.5,0.4,1
E01877,PRJ-017,0.6667,0.8,0.0,0.5733,0
E01877,PRJ-009,0.25,0.8,0.0,0.365,1
E01877,PRJ-001,0.0,0.8,0.0,0.24,0
E01877,PRJ-007,0.0,0.8,0.0,0.24,1
E01193,PRJ-014,0.0,0.6,0.5,0.28,0
E01193,PRJ-001,0.25,0.6,0.5,0.405,0
E01193,PRJ-005,0.0,0.6,0.5,0.28,0
E01193,PRJ-007,0.0,0.6,0.5,0.28,0
E01789,PRJ-009,0.0,0.5,0.5,0.25,0
E01789,PRJ-007,0.0,0.5,0.5,0.25,0
E01789,PRJ-004,0.0,0.5,0.5,0.25,0
E01789,PRJ-020,0.0,0.5,0.5,0.25,0
E01422,PRJ-005,0.0,0.6,0.5,0.28,0
E01422,PRJ-018,0.0,0.6,0.5,0.28,0
E01422,PRJ-011,0.0,0.6,0.5,0.28,1
E01422,PRJ-002,0.0,0.6,0.5,0.28,0
E00440,PRJ-008,0.6667,1.0,0.5,0.7333,0
E00440,PRJ-007,0.0,1.0,0.5,0.4,1
E00440,PRJ-005,0.0,1.0,0.5,0.4,0
E00440,PRJ-002,0.0,1.0,0.5,0.4,0
E00145,PRJ-002,0.0,0.7,1.0,0.41,0
E00145,PRJ-014,0.3333,0.7,1.0,0.5767,1
E00145,PRJ-017,0.0,0.7,1.0,0.41,0
E00145,PRJ-020,0.3333,0.7,1.0,0.5767,0
E04150,PRJ-020,0.0,1.0,0.0,0.3,0
E04150,PRJ-002,0.0,1.0,0.0,0.3,0
E04150,PRJ-018,0.0,1.0,0.0,0.3,0
E04150,PRJ-007,0.0,1.0,0.0,0.3,1
E02846,PRJ-020,0.0,1.0,0.0,0.3,0
E02846,PRJ-004,0.0,1.0,0.0,0.3,0
E02846,PRJ-018,0.0,1.0,0.0,0.3,0
E02846,PRJ-014,0.0,1.0,0.0,0.3,0
E04247,PRJ-007,0.0,1.0,0.5,0.4,1
E04247,PRJ-004,0.0,1.0,0.5,0.4,0
E04247,PRJ-013,1.0,1.0,0.5,0.9,1
E04247,PRJ-003,0.0,1.0,0.5,0.4,1
E02613,PRJ-019,0.0,1.0,1.0,0.5,0
E02613,PRJ-010,0.3333,1.0,1.0,0.6667,1
E02613,PRJ-015,0.25,1.0,1.0,0.625,0
E02613,PRJ-002,0.25,1.0,1.0,0.625,0
E03349,PRJ-005,0.0,0.9,1.0,0.47,0
E03349,PRJ-011,0.6667,0.9,1.0,0.8033,1
E03349,PRJ-017,0.6667,0.9,1.0,0.8033,0
E03349,PRJ-001,0.0,0.9,1.0,0.47,1
E03648,PRJ-007,0.0,0.7,0.0,0.21,0
E03648,PRJ-002,0.0,0.7,0.0,0.21,1
E03648,PRJ-001,0.0,0.7,0.0,0.21,1
E03648,PRJ-008,0.6667,0.7,0.0,0.5433,0
E02192,PRJ-014,0.3333,1.0,1.0,0.6667,1
E02192,PRJ-001,0.0,1.0,1.0,0.5,0
E02192,PRJ-018,0.0,1.0,1.0,0.5,1
E02192,PRJ-012,0.0,1.0,1.0,0.5,0
E03981,PRJ-003,0.25,0.8,1.0,0.565,0
E03981,PRJ-018,0.5,0.8,1.0,0.69,1
E03981,PRJ-016,0.0,0.8,1.0,0.44,1
E03981,PRJ-012,0.0,0.8,1.0,0.44,0
E03262,PRJ-007,0.0,1.0,0.5,0.4,0
E03262,PRJ-016,0.0,1.0,0.5,0.4,0
E03262,PRJ-005,0.0,1.0,0.5,0.4,0
E03262,PRJ-019,0.0,1.0,0.5,0.4,1
E02716,PRJ-014,0.3333,1.0,0.0,0.4667,0
E02716,PRJ-013,0.6667,1.0,0.0,0.6333,0
E02716,PRJ-008,0.0,1.0,0.0,0.3,0
E02716,PRJ-016,0.0,1.0,0.0,0.3,0
E00245,PRJ-010,0.3333,1.0,1.0,0.6667,0
E00245,PRJ-006,0.25,1.0,1.0,0.625,1
E00245,PRJ-007,0.25,1.0,1.0,0.625,0
E00245,PRJ-003,0.25,1.0,1.0,0.625,1
E04123,PRJ-010,0.0,1.0,0.0,0.3,0
E04123,PRJ-007,0.25,1.0,0.0,0.425,1
E04123,PRJ-015,0.0,1.0,0.0,0.3,0
E04123,PRJ-008,0.0,1.0,0.0,0.3,0
E03471,PRJ-020,0.0,0.9,0.5,0.37,0
E03471,PRJ-006,0.0,0.9,0.5,0.37,1
E03471,PRJ-017,0.0,0.9,0.5,0.37,0
E03471,PRJ-019,0.3333,0.9,0.5,0.5367,0
E00717,PRJ-017,0.6667,1.0,1.0,0.8333,1
E00717,PRJ-018,0.0,1.0,1.0,0.5,1
E00717,PRJ-001,0.0,1.0,1.0,0.5,1
E00717,PRJ-020,0.0,1.0,1.0,0.5,0
E01966,PRJ-006,0.25,1.0,1.0,0.625,0
E01966,PRJ-001,0.25,1.0,1.0,0.625,1
E01966,PRJ-011,0.0,1.0,1.0,0.5,1
E01966,PRJ-012,0.5,1.0,1.0,0.75,1
E03683,PRJ-009,0.0,0.7,1.0,0.41,0
E03683,PRJ-001,0.0,0.7,1.0,0.41,1
E03683,PRJ-004,0.0,0.7,1.0,0.41,0
E03683,PRJ-007,0.0,0.7,1.0,0.41,0
E03694,PRJ-006,0.0,1.0,1.0,0.5,1
E03694,PRJ-016,0.0,1.0,1.0,0.5,1
E03694,PRJ-003,0.5,1.0,1.0,0.75,1
E03694,PRJ-008,0.0,1.0,1.0,0.5,1
